# rxnID	MNXID	met_model	met_standard_name	Smiles	genes	refID	Kcat value (substrate first)
r_0447_rvs	MNXM9;MNXM7;MNXM237	phosphate;ADP;10-formyl-THF	phosphate;ADP;(6S)-10-formyltetrahydrofolate	OP([O-])([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O;Nc1nc2NC[C@H](CN(C=O)c3ccc(cc3)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)Nc2c(=O)[nH]1	YBR084W	chebi:43474;chebi:456216;chebi:57454	111.4244;57.7879;56.1510
r_0448_1	MNXM739220	beta-D-fructose 2,6-bisphosphate	beta-D-fructose 2,6-bisphosphate	OC[C@@]1(OP([O-])([O-])=O)O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@@H]1O	YLR345W	chebi:58579	17.6040
r_0448_2	MNXM739220	beta-D-fructose 2,6-bisphosphate	beta-D-fructose 2,6-bisphosphate	OC[C@@]1(OP([O-])([O-])=O)O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@@H]1O	YJL155C	chebi:58579	10.9534
r_0449	MNXM500	D-fructose 1,6-bisphosphate	keto-D-fructose 1,6-bisphosphate	O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)C(=O)COP(O)(O)=O	YLR377C	chebi:16905	36.7462
r_0450_fwd	MNXM500	D-fructose 1,6-bisphosphate	keto-D-fructose 1,6-bisphosphate	O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)C(=O)COP(O)(O)=O	YKL060C	chebi:16905	1.9680
r_0450_rvs	MNXM77;MNXM739945	dihydroxyacetone phosphate;glyceraldehyde 3-phosphate	dihydroxyacetone phosphate;glyceraldehyde 3-phosphate	OCC(=O)COP([O-])([O-])=O;OC(COP(O)(O)=O)C=O	YKL060C	chebi:57642;chebi:17138	2.3628;3.8229
r_0451_fwd	MNXM737340	fumarate	fumarate	[O-]C(=O)\C=C\C([O-])=O	YPL262W	chebi:29806	142.0022
r_0451_rvs	MNXM98	(S)-malate	(S)-malate	O[C@@H](CC([O-])=O)C([O-])=O	YPL262W	chebi:15589	27.5437
r_0452_fwd	MNXM737340	fumarate	fumarate	[O-]C(=O)\C=C\C([O-])=O	YPL262W	chebi:29806	142.0022
r_0452_rvs	MNXM98	(S)-malate	(S)-malate	O[C@@H](CC([O-])=O)C([O-])=O	YPL262W	chebi:15589	27.5437
r_0453	MNXM737340;MNXM252	fumarate;(S)-dihydroorotate	fumarate;(S)-dihydroorotate	[O-]C(=O)\C=C\C([O-])=O;[O-]C(=O)[C@@H]1CC(=O)NC(=O)N1	YKL216W	chebi:29806;chebi:30864	50.3585;49.6400
r_0454_fwd	MNXM737340;MNXM727842	fumarate;FADH2	fumarate;FADH2	[O-]C(=O)\C=C\C([O-])=O;Cc1cc2Nc3c([nH]c(=O)[nH]c3=O)N(C[C@H](O)[C@H](O)[C@H](O)COP([O-])(=O)OP([O-])(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n3cnc4c(N)ncnc34)c2cc1C	YEL047C	chebi:29806;chebi:58307	6.9886;1.2008
r_0454_rvs	MNXM727556;MNXM25	FAD;succinate	FAD;succinate	Cc1cc2nc3c(nc(=O)[n-]c3=O)n(C[C@H](O)[C@H](O)[C@H](O)COP([O-])(=O)OP([O-])(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n3cnc4c(N)ncnc34)c2cc1C;[O-]C(=O)CCC([O-])=O	YEL047C	chebi:57692;chebi:30031	1.1588;0.5413
r_0455_fwd	MNXM737340;MNXM727842	fumarate;FADH2	fumarate;FADH2	[O-]C(=O)\C=C\C([O-])=O;Cc1cc2Nc3c([nH]c(=O)[nH]c3=O)N(C[C@H](O)[C@H](O)[C@H](O)COP([O-])(=O)OP([O-])(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n3cnc4c(N)ncnc34)c2cc1C	YEL047C	chebi:29806;chebi:58307	6.9886;1.2008
r_0455_rvs	MNXM727556;MNXM25	FAD;succinate	FAD;succinate	Cc1cc2nc3c(nc(=O)[n-]c3=O)n(C[C@H](O)[C@H](O)[C@H](O)COP([O-])(=O)OP([O-])(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n3cnc4c(N)ncnc34)c2cc1C;[O-]C(=O)CCC([O-])=O	YEL047C	chebi:57692;chebi:30031	1.1588;0.5413
r_0457	MNXM733982;MNXM738319	L-alanine;glutathione	L-alanine;glutathione	C[C@H]([NH3+])C([O-])=O;[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC([O-])=O)C([O-])=O	YLR299W	chebi:57972;chebi:57925	12.8310;28.2263
r_0458	MNXM3;MNXM735264	ATP;D-galactose	ATP;D-galactose	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O;OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O	YBR020W	chebi:30616;chebi:4139	0.5906;0.6641
r_0459	MNXM121;MNXM734388	UTP;alpha-D-galactose 1-phosphate	UTP;alpha-D-galactose 1-phosphate	O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)n1ccc(=O)[nH]c1=O;OC[C@H]1O[C@H](OP([O-])([O-])=O)[C@H](O)[C@@H](O)[C@H]1O	YBR018C	chebi:46398;chebi:58336	643.7559;1107.0195
r_0460	MNXM741173;MNXM3;MNXM738068	L-glutamate;ATP;L-cysteine	L-glutamate;ATP;L-cysteine	[NH3+][C@@H](CCC([O-])=O)C([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O;[NH3+][C@@H](CS)C([O-])=O	YJL101C	chebi:29985;chebi:30616;chebi:35235	0.9077;0.6067;0.1671
r_0462	MNXM100;MNXM83	geranyl diphosphate;isopentenyl diphosphate	(2E)-geranyl diphosphate;isopentenyl diphosphate	CC(C)=CCC\C(C)=C\COP([O-])(=O)OP([O-])([O-])=O;CC(=C)CCOP([O-])(=O)OP([O-])([O-])=O	YJL167W	chebi:58057;chebi:128769	1.4882;1.4882
r_0463	MNXM738130	glycogen	Glycogen	OCC1OC(OC2C(O)C(O)C(OC3C(O)C(O)C(OC4C(O)C(O)C(O)OC4CO)OC3CO)OC2CO)C(O)C(O)C1O	YPR184W	biggM:glycogen	10.9750
r_0464	MNXM738130	glycogen	Glycogen	OCC1OC(OC2C(O)C(O)C(OC3C(O)C(O)C(OC4C(O)C(O)C(O)OC4CO)OC3CO)OC2CO)C(O)C(O)C1O	YIL099W	biggM:glycogen	67.4591
r_0466	MNXM5;MNXM729991	NADP(+);D-glucose 6-phosphate	NADP(+);D-glucose 6-phosphate	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;OC1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H](O)[C@H]1O	YNL241C	chebi:58349;chebi:61548	12.9264;19.0145
r_0467_fwd	MNXM729991	D-glucose 6-phosphate	D-glucose 6-phosphate	OC1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H](O)[C@H]1O	YBR196C	chebi:61548	3.9732
r_0467_rvs	MNXM89629	D-fructose 6-phosphate	keto-D-fructose 6-phosphate	OCC(=O)[C@@H](O)[C@H](O)[C@H](O)COP([O-])([O-])=O	YBR196C	chebi:57579	3.3503
r_0468	MNXM741173;MNXM3	L-glutamate;ATP	L-glutamate;ATP	[NH3+][C@@H](CCC([O-])=O)C([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	YDR300C	chebi:29985;chebi:30616	8.5247;10.3898
r_0469	MNXM741173	L-glutamate	L-glutamate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O	YMR250W	chebi:29985	2.1169
r_0470	MNXM8;MNXM741173	NAD;L-glutamate	NAD(+);L-glutamate	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;[NH3+][C@@H](CCC([O-])=O)C([O-])=O	YDL215C	chebi:57540;chebi:29985	3.0407;3.1006
r_0471_1	MNXM729302;MNXM738702;MNXM20	ammonium;NADPH;2-oxoglutarate	NH4(+);NADPH;2-oxoglutarate	[NH4+];NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;[O-]C(=O)CCC(=O)C([O-])=O	YAL062W	chebi:28938;chebi:57783;chebi:16810	8.3977;5.7538;14.3131
r_0471_2	MNXM729302;MNXM738702;MNXM20	ammonium;NADPH;2-oxoglutarate	NH4(+);NADPH;2-oxoglutarate	[NH4+];NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;[O-]C(=O)CCC(=O)C([O-])=O	YOR375C	chebi:28938;chebi:57783;chebi:16810	10.3740;6.8520;17.1217
r_0472	MNXM10;MNXM20;MNXM37	NADH;2-oxoglutarate;L-glutamine	NADH;2-oxoglutarate;L-glutamine	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;[O-]C(=O)CCC(=O)C([O-])=O;NC(=O)CC[C@H]([NH3+])C([O-])=O	YDL171C	chebi:57945;chebi:16810;chebi:58359	2.7154;3.7896;3.9432
r_0473	MNXM738702;MNXM1280	NADPH;L-gamma-glutamyl phosphate	NADPH;L-glutamyl 5-phosphate	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;[NH3+][C@@H](CCC(=O)OP([O-])([O-])=O)C([O-])=O	YOR323C	chebi:57783;chebi:58274	17.7804;17.1320
r_0475_1	MNXM37	L-glutamine	L-glutamine	NC(=O)CC[C@H]([NH3+])C([O-])=O	YFL060C	chebi:58359	185.3730
r_0475_2	MNXM37	L-glutamine	L-glutamine	NC(=O)CC[C@H]([NH3+])C([O-])=O	YNL334C	chebi:58359	192.2926
r_0476	MNXM729302;MNXM741173;MNXM3	ammonium;L-glutamate;ATP	NH4(+);L-glutamate;ATP	[NH4+];[NH3+][C@@H](CCC([O-])=O)C([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	YPR035W	chebi:28938;chebi:29985;chebi:30616	194.2726;43.0845;51.8418
r_0477_1	MNXM37;MNXM89629	L-glutamine;D-fructose 6-phosphate	L-glutamine;keto-D-fructose 6-phosphate	NC(=O)CC[C@H]([NH3+])C([O-])=O;OCC(=O)[C@@H](O)[C@H](O)[C@H](O)COP([O-])([O-])=O	YMR084W	chebi:58359;chebi:57579	3.1391;2.0250
r_0477_2	MNXM37;MNXM89629	L-glutamine;D-fructose 6-phosphate	L-glutamine;keto-D-fructose 6-phosphate	NC(=O)CC[C@H]([NH3+])C([O-])=O;OCC(=O)[C@@H](O)[C@H](O)[C@H](O)COP([O-])([O-])=O	YKL104C	chebi:58359;chebi:57579	0.2557;0.1668
r_0478	MNXM37;MNXM3	L-glutamine;ATP	L-glutamine;ATP	NC(=O)CC[C@H]([NH3+])C([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	YOR168W	chebi:58359;chebi:30616	0.8980;1.0843
r_0479	MNXM741173;MNXM3	L-glutamate;ATP	L-glutamate;ATP	[NH3+][C@@H](CCC([O-])=O)C([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	YGL245W	chebi:29985;chebi:30616	11.4682;13.2324
r_0480	MNXM741173;MNXM3	L-glutamate;ATP	L-glutamate;ATP	[NH3+][C@@H](CCC([O-])=O)C([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	YOL033W	chebi:29985;chebi:30616	2.1029;1.6210
r_0481_1	MNXM738702;MNXM729383	NADPH;glutathione disulfide	NADPH;glutathione disulfide	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C([O-])=O)C(=O)NCC([O-])=O)C(=O)NCC([O-])=O)C([O-])=O	YCL035C;YPL091W	chebi:57783;chebi:58297	53.8749,463.6590;293.4719,1157.5769
r_0481_2	MNXM738702;MNXM729383	NADPH;glutathione disulfide	NADPH;glutathione disulfide	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C([O-])=O)C(=O)NCC([O-])=O)C(=O)NCC([O-])=O)C([O-])=O	YPL091W;YDR098C	chebi:57783;chebi:58297	463.6590,4.1026;1157.5769,57.0557
r_0481_3	MNXM738702;MNXM729383	NADPH;glutathione disulfide	NADPH;glutathione disulfide	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C([O-])=O)C(=O)NCC([O-])=O)C(=O)NCC([O-])=O)C([O-])=O	YPL091W;YDR513W	chebi:57783;chebi:58297	463.6590,5.9115;1157.5769,79.3788
r_0481_4	MNXM738702;MNXM729383	NADPH;glutathione disulfide	NADPH;glutathione disulfide	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C([O-])=O)C(=O)NCC([O-])=O)C(=O)NCC([O-])=O)C([O-])=O	YPL091W;YER174C	chebi:57783;chebi:58297	463.6590,2.1162;1157.5769,21.3503
r_0482	MNXM738702;MNXM729383	NADPH;glutathione disulfide	NADPH;glutathione disulfide	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C([O-])=O)C(=O)NCC([O-])=O)C(=O)NCC([O-])=O)C([O-])=O	YPL091W;YPL059W	chebi:57783;chebi:58297	463.6590,2.2403;1157.5769,22.7869
r_0483_1	MNXM732620;MNXM738319	hydrogen peroxide;glutathione	H2O2;glutathione	OO;[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC([O-])=O)C([O-])=O	YNL229C	chebi:16240;chebi:57925	7.4263;4.7010
r_0483_2	MNXM732620;MNXM738319	hydrogen peroxide;glutathione	H2O2;glutathione	OO;[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC([O-])=O)C([O-])=O	YBR244W	chebi:16240;chebi:57925	5.1345;2.2058
r_0483_3	MNXM732620;MNXM738319	hydrogen peroxide;glutathione	H2O2;glutathione	OO;[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC([O-])=O)C([O-])=O	YCL035C	chebi:16240;chebi:57925	1890.5373;63.1141
r_0483_4	MNXM732620;MNXM738319	hydrogen peroxide;glutathione	H2O2;glutathione	OO;[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC([O-])=O)C([O-])=O	YDR513W	chebi:16240;chebi:57925	59.7838;15.8178
r_0483_5	MNXM732620;MNXM738319	hydrogen peroxide;glutathione	H2O2;glutathione	OO;[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC([O-])=O)C([O-])=O	YIR037W	chebi:16240;chebi:57925	1979.1660;88.8172
r_0483_6	MNXM732620;MNXM738319	hydrogen peroxide;glutathione	H2O2;glutathione	OO;[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC([O-])=O)C([O-])=O	YKL026C	chebi:16240;chebi:57925	188.1960;11.5833
r_0484	MNXM732620;MNXM738319	hydrogen peroxide;glutathione	H2O2;glutathione	OO;[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC([O-])=O)C([O-])=O	YPL059W	chebi:16240;chebi:57925	54.2796;6.7614
r_0485	MNXM3;MNXM29;MNXM735669	ATP;L-glycine;L-gamma-glutamyl-L-cysteine	ATP;glycine;L-gamma-glutamyl-L-cysteine	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O;[NH3+]CC([O-])=O;[NH3+][C@@H](CCC(=O)N[C@@H](CS)C([O-])=O)C([O-])=O	YOL049W	chebi:30616;chebi:57305;chebi:58173	0.4195;0.1235;0.1265
r_0486_1_fwd	MNXM8;MNXM9;MNXM739945	NAD;phosphate;glyceraldehyde 3-phosphate	NAD(+);phosphate;glyceraldehyde 3-phosphate	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;OP([O-])([O-])=O;OC(COP(O)(O)=O)C=O	YGR192C	chebi:57540;chebi:43474;chebi:17138	12.8702;34.9222;72.4130
r_0486_1_rvs	MNXM10;MNXM733151	NADH;1,3-bisphospho-D-glycerate	NADH;(2R)-3-phospho-glyceroyl phosphate	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;O[C@H](COP([O-])([O-])=O)C(=O)OP([O-])([O-])=O	YGR192C	chebi:57945;chebi:57604	35.5428;35.6301
r_0486_2_fwd	MNXM8;MNXM9;MNXM739945	NAD;phosphate;glyceraldehyde 3-phosphate	NAD(+);phosphate;glyceraldehyde 3-phosphate	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;OP([O-])([O-])=O;OC(COP(O)(O)=O)C=O	YJL052W	chebi:57540;chebi:43474;chebi:17138	23.5153;46.6459;91.0772
r_0486_2_rvs	MNXM10;MNXM733151	NADH;1,3-bisphospho-D-glycerate	NADH;(2R)-3-phospho-glyceroyl phosphate	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;O[C@H](COP([O-])([O-])=O)C(=O)OP([O-])([O-])=O	YJL052W	chebi:57945;chebi:57604	52.5557;46.4852
r_0486_3_fwd	MNXM8;MNXM9;MNXM739945	NAD;phosphate;glyceraldehyde 3-phosphate	NAD(+);phosphate;glyceraldehyde 3-phosphate	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;OP([O-])([O-])=O;OC(COP(O)(O)=O)C=O	YJR009C	chebi:57540;chebi:43474;chebi:17138	50.8861;132.1559;236.2808
r_0486_3_rvs	MNXM10;MNXM733151	NADH;1,3-bisphospho-D-glycerate	NADH;(2R)-3-phospho-glyceroyl phosphate	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;O[C@H](COP([O-])([O-])=O)C(=O)OP([O-])([O-])=O	YJR009C	chebi:57945;chebi:57604	134.5077;118.9700
r_0487	MNXM5;MNXM89612	NADP(+);glycerol	NADP(+);glycerol	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;OCC(O)CO	YOR120W	chebi:58349;chebi:17754	0.5490;0.1131
r_0488	MNXM3;MNXM89612	ATP;glycerol	ATP;glycerol	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O;OCC(O)CO	YHL032C	chebi:30616;chebi:17754	0.1463;0.0320
r_0489_1	MNXM66	glycerol 3-phosphate	sn-glycerol 3-phosphate	OC[C@@H](O)COP([O-])([O-])=O	YER062C	chebi:57597	7.5233
r_0489_2	MNXM66	glycerol 3-phosphate	sn-glycerol 3-phosphate	OC[C@@H](O)COP([O-])([O-])=O	YIL053W	chebi:57597	198.5922
r_0490	MNXM727556;MNXM66	FAD;glycerol 3-phosphate	FAD;sn-glycerol 3-phosphate	Cc1cc2nc3c(nc(=O)[n-]c3=O)n(C[C@H](O)[C@H](O)[C@H](O)COP([O-])(=O)OP([O-])(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n3cnc4c(N)ncnc34)c2cc1C;OC[C@@H](O)COP([O-])([O-])=O	YIL155C	chebi:57692;chebi:57597	4.5903;3.0310
r_0491_1	MNXM10;MNXM77	NADH;dihydroxyacetone phosphate	NADH;dihydroxyacetone phosphate	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;OCC(=O)COP([O-])([O-])=O	YDL022W	chebi:57945;chebi:57642	2.9747;2.1921
r_0491_2	MNXM10;MNXM77	NADH;dihydroxyacetone phosphate	NADH;dihydroxyacetone phosphate	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;OCC(=O)COP([O-])([O-])=O	YOL059W	chebi:57945;chebi:57642	19.8518;5.1621
r_0492	MNXM10;MNXM77	NADH;dihydroxyacetone phosphate	NADH;dihydroxyacetone phosphate	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;OCC(=O)COP([O-])([O-])=O	YOL059W	chebi:57945;chebi:57642	19.8518;5.1621
r_0497	MNXM367	sn-glycero-3-phosphocholine	sn-glycerol 3-phosphocholine	C[N+](C)(C)CCOP([O-])(=O)OC[C@H](O)CO	YPL110C	chebi:16870	2.1985
r_0499	MNXM237;MNXM736540	10-formyl-THF;5-phospho-ribosyl-glycineamide	(6S)-10-formyltetrahydrofolate;N(1)-(5-phospho-beta-D-ribosyl)glycinamide	Nc1nc2NC[C@H](CN(C=O)c3ccc(cc3)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)Nc2c(=O)[nH]1;[NH3+]CC(=O)N[C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]1O	YDR408C	chebi:57454;chebi:143788	2.9334;3.5476
r_0501	MNXM8;MNXM728103;MNXM29	NAD;THF;L-glycine	NAD(+);(6S)-5,6,7,8-tetrahydrofolate;glycine	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;Nc1nc2NC[C@H](CNc3ccc(cc3)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)Nc2c(=O)[nH]1;[NH3+]CC([O-])=O	YAL044C;YDR019C;YFL018C;YMR189W	chebi:57540;chebi:57453;chebi:57305	2.6237,15.4878,11.2362,2.3943;2.8723,21.9263,14.2279,2.1788;1.4882,0.4260,0.3302,1.4883
r_0502_fwd	MNXM737787;MNXM728103	L-serine;THF	L-serine;(6S)-5,6,7,8-tetrahydrofolate	[NH3+][C@@H](CO)C([O-])=O;Nc1nc2NC[C@H](CNc3ccc(cc3)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)Nc2c(=O)[nH]1	YLR058C	chebi:33384;chebi:57453	0.5502;1.6632
r_0502_rvs	MNXM90098;MNXM29	5,10-methylenetetrahydrofolate;L-glycine	5,10-methylenetetrahydrofolate;glycine	Nc1nc2NCC3CN(CN3c2c(=O)[nH]1)c1ccc(cc1)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O;[NH3+]CC([O-])=O	YLR058C	chebi:12071;chebi:57305	0.4224;0.3563
r_0503_fwd	MNXM728103;MNXM737787	THF;L-serine	(6S)-5,6,7,8-tetrahydrofolate;L-serine	Nc1nc2NC[C@H](CNc3ccc(cc3)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)Nc2c(=O)[nH]1;[NH3+][C@@H](CO)C([O-])=O	YBR263W	chebi:57453;chebi:33384	63.1434;14.3637
r_0503_rvs	MNXM90098;MNXM29	5,10-methylenetetrahydrofolate;L-glycine	5,10-methylenetetrahydrofolate;glycine	Nc1nc2NCC3CN(CN3c2c(=O)[nH]1)c1ccc(cc1)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O;[NH3+]CC([O-])=O	YBR263W	chebi:12071;chebi:57305	71.7474;0.2029
r_0504	MNXM29;MNXM1024	L-glycine;lipoamide	glycine;(R)-lipoamide	[NH3+]CC([O-])=O;NC(=O)CCCC[C@@H]1CCSS1	YAL044C;YDR019C;YFL018C;YMR189W	chebi:57305;chebi:83094	1.4882,0.4260,0.3302,1.4883;4.6143,57.7172,32.8958,2.2298
